"Articele Code",Name,Price,Unit
STM01328,"MAKITA 18V/14.4V LITHIUM-ION CORDLESS + CORDED LED WORKLIGHT, TOOL ONLY, DML805Z",585.00,PCS
STM01330,"MAKITA 18V LITHIUM-ION CORDLESS THREADED ROD CUTTER, BRUSHLESS, 6,8,10MM, TOOL ONLY, DSC102ZJ",2680.00,PCS
STM01329,"MAKITA 18V LITHIUM-ION CORDLESS ROUTER, BRUSHLESS, 6MM, TOOL ONLY, DRT50Z",722.00,PCS
STM01323,"MAKITA 18V LITHIUM-ION CORDLESS RECIPROCATING SAW, BRUSHLESS, XPT, WITH 2x 5Ah BATTERY + 1x FAST CHARGER, DJR187RTE",2010.00,PCS
STM01336,"MAKITA 18V LITHIUM-ION CORDLESS REBAR TYING, BRUSHLESS, TOOL ONLY, DTR180Z",4290.00,PCS
STM01304,"MAKITA 18V LITHIUM-ION CORDLESS RANDOM ORBIT SANDER, 125MM(5""), TOOL ONLY, DBO180Z",541.00,PCS
STM01318,"MAKITA 18V LITHIUM-ION CORDLESS PERCUSSION DRILL DRIVER, 13MM, BRUSHLESS, XPT, WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DHP484RFJ",1620.00,PCS
STM01335,"MAKITA 18V LITHIUM-ION CORDLESS MULTI TOOLS, BRUSHLESS, XPT, WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DTM51RFJ",1685.00,PCS
STM01307,"MAKITA 18V LITHIUM-ION CORDLESS METAL CUTTER, TOOL ONLY, DCS551Z",1195.00,PCS
STM01325,"MAKITA 18V LITHIUM-ION CORDLESS JIG SAW, TOOL ONLY, DJV180Z",1345.00,PCS
STM01339,"MAKITA 18V LITHIUM-ION CORDLESS IMPACT WRENCH, BRUSHLESS, 285Nm, 1/2"", WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DTW285RFJ",1870.00,PCS
STM01337,"MAKITA 18V LITHIUM-ION CORDLESS IMPACT WRENCH, BRUSHLESS, 1000Nm, 3/4"", WITH 2x 5Ah BATTERY + 1x FAST CHARGER, DTW1001RTJ",2450.00,PCS
STM01340,"MAKITA 18V LITHIUM-ION CORDLESS IMPACT WRENCH, 450Nm, 1/2"", TOOL ONLY, DTW450Z",1185.00,PCS
STM01338,"MAKITA 18V LITHIUM-ION CORDLESS IMPACT WRENCH, 190Nm, 1/2"", WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DTW190RFJ",1295.00,PCS
STM01334,"MAKITA 18V LITHIUM-ION CORDLESS IMPACT DRIVER, BRUSHLESS, XPT, WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DTD170RFJ",1740.00,PCS
STM01333,"MAKITA 18V LITHIUM-ION CORDLESS IMPACT DRIVER, BRUSHLESS, XPT, 6 MODE, WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DTD154RFJ",1575.00,PCS
STM01357,"MAKITA 18V LITHIUM-ION CORDLESS GRASS SHEAR, 160MM, TOOL ONLY, DUM604ZX",463.00,PCS
STM01315,"MAKITA 18V LITHIUM-ION CORDLESS DRYWALL SCREW DRIVER WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DFS452RFJ",1675.00,PCS
STM01331,"MAKITA 18V LITHIUM-ION CORDLESS DRYWALL CUTTER, TOOL ONLY, DSD180Z",1295.00,PCS
STM01310,"MAKITA 18V LITHIUM-ION CORDLESS DRILL DRIVER, 13MM, BRUSHLESS, XPT, WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DDF483RFJ",1415.00,PCS
STM01309,"MAKITA 18V LITHIUM-ION CORDLESS DRILL DRIVER, 10MM, WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DDA351RFE",1640.00,PCS
STM01320,"MAKITA 18V LITHIUM-ION CORDLESS COMBINATION HAMMER, 24MM, SDS PLUS SHANK, BRUSHLESS, XPT, WITH 2x 6Ah BATTERY + 1x FAST CHARGER, DHR242RGJ",2530.00,PCS
STM01319,"MAKITA 18V LITHIUM-ION CORDLESS COMBINATION HAMMER, 20MM, SDS PLUS SHANK, WITH 2x 5Ah BATTERY + 1x FAST CHARGER, DHR202RTJ",1960.00,PCS
STM01322,"MAKITA 18V LITHIUM-ION CORDLESS CIRCULAR SAW, 165MM, BRUSHLESS, WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DHS680RFJ",2060.00,PCS
STM01305,"MAKITA 18V LITHIUM-ION CORDLESS CAULKING GUN, TOOL ONLY, DCG180ZK",1025.00,PCS
STM01316,"MAKITA 18V LITHIUM-ION CORDLESS ANGLE GRINDER, 115MM (4-1/2""), 8500RPM, WITH 2x 5Ah BATTERY + 1x CHARGER, SLIDE SWITCH, DGA454RTJ",1815.00,PCS
STM01317,"MAKITA 18V LITHIUM-ION CORDLESS ANGLE GRINDER, 115MM (4-1/2""), 8500RPM, WITH 2x 5Ah BATTERY + 1x CHARGER, PADDLE SWITCH, DGA455RTJ",1860.00,PCS
STM01341,"MAKITA 18V LITHIUM-ION CORDLESS AIR BLOWER, TOOL ONLY, DUB182Z",385.00,PCS
STM01346,"MAKITA 18V G-SERIES LITHIUM-ION CORDLESS DRIVER DRILL, 10MM, WITH 2x BATTERY + 1x CHARGER, HP457DWE",795.00,PCS
STM01326,"MAKITA 18+18V LITHIUM-ION CORDLESS SLIDE COMPOUND SAW, BRUSHLESS, ADT, 190MM, TOOL ONLY, DLS714Z",3260.00,PCS
STM01324,"MAKITA 18+18V LITHIUM-ION CORDLESS RECIPROCATING SAW, BRUSHLESS, XPT, TOOL ONLY, DJR360Z",1200.00,PCS
STM01332,"MAKITA 18+18V LITHIUM-ION CORDLESS PLUNGE CUT SAW, BRUSHLESS, ADT, 165MM, TOOL ONLY, DSP600Z",1805.00,PCS
STM01359,"MAKITA 18+18V LITHIUM-ION CORDLESS MULTI FUNCTION POWER HEAD, BRUSHLESS, XPT, AFT, TOOL ONLY, DU x 60Z",1275.00,PCS
STM01351,"MAKITA 18+18V LITHIUM-ION CORDLESS LAWNMOWER, XPT, 430MM, TOOL ONLY, DLM431Z",1855.00,PCS
STM01352,"MAKITA 18+18V LITHIUM-ION CORDLESS LANDSCAPING COMBO, INCLUDES AIR BLOWER + HEDGE TRIMMER + 2x 3Ah BATTERY + 1x CHARGER, DUB362+DUH551+PK",3750.00,PCS
STM01356,"MAKITA 18+18V LITHIUM-ION CORDLESS HEDGE TRIMMER 550MM, XPT, TOOL ONLY, DUH551Z",1250.00,PCS
STM01358,"MAKITA 18+18V LITHIUM-ION CORDLESS GRASS TRIMMER, BRUSHLESS, XPT, TOOL ONLY, DUR364LZ",1520.00,PCS
STM01321,"MAKITA 18+18V LITHIUM-ION CORDLESS COMBINATION HAMMER, 24MM, SDS PLUS SHANK, XPT, WITH 2x 3Ah BATTERY + 1x FAST CHARGER, DHR263RF2",2830.00,PCS
STM01355,"MAKITA 18+18V LITHIUM-ION CORDLESS CHAINSAW,400MM(13""), BRUSHLESS, XPT, TOOL ONLY, DUC405Z",1390.00,PCS
STM01354,"MAKITA 18+18V LITHIUM-ION CORDLESS CHAINSAW,250MM(10""), XPT, WITH 2x 3Ah BATTERY + 1x CHARGER, DUC252RF2",1730.00,PCS
STM01342,"MAKITA 18+18V LITHIUM-ION CORDLESS BACKPACK VACUUM CLEANER, BRUSHLESS, TOOL ONLY, DVC260Z",1215.00,PCS
STM01353,"MAKITA 18+18V LITHIUM-ION CORDLESS AIR BLOWER, BRUSHLESS, XPT, TOOL ONLY, DUB362Z",1500.00,PCS
STM01343,"MAKITA 18+18V LITHIUM-ION CORDLESS + CORDED VACUUM CLEANER, HYBRID, WET & DRY, TOOL ONLY, DVC860LZ",2500.00,PCS
STM01314,"MAKITA 14.4V G-SERIES LITHIUM-ION CORLDESS DRILL DRIVER WITH 2x BATTERY + 1x CHARGER, DF457DWE",702.00,PCS
STM01313,"MAKITA 14.4V G-SERIES LITHIUM-ION CORLDESS DRILL DRIVER WITH 2x BATTERY + 1x CHARGER + 67PCS ACCESSORIES, DF347DWE x 1",912.00,PCS
STM01345,"MAKITA 14.4V G-SERIES LITHIUM-ION CORDLESS DRIVER DRILL, 10MM, WITH 2x BATTERY + 1x CHARGER, HP347DWE",687.00,PCS
STM01347,"MAKITA 12V MAX LITHIUM-ION CORDLESS RECIPROCATING SAW, WITH 2x BATTERY + 1x CHARGER, JR105DWAE",863.00,PCS
STM01344,"MAKITA 12V MAX LITHIUM-ION CORDLESS PERCISSION DRILL DRIVER, 10MM, WITH 2x BATTERY + 1x CHARGER, HP331DWAE",658.00,PCS
STM01350,"MAKITA 12V MAX LITHIUM-ION CORDLESS MULTI TOOL, WITH 2x BATTERY + 1x CHARGER, TM30DWAJ",936.00,PCS
STM01348,"MAKITA 12V MAX LITHIUM-ION CORDLESS JIG SAW, WITH 2x BATTERY + 1x CHARGER,  JV101DWAE",804.00,PCS
STM01349,"MAKITA 12V MAX LITHIUM-ION CORDLESS IMPACT DRIVER, WITH 2x BATTERY + 1x CHARGER, TD111DWAE",863.00,PCS
STM01312,"MAKITA 12V LITHIUM-ION CORDLESS DRILL DRIVER, 10MM, WITH 2x BATTERY + 1x CHARGER, DF332DWAE",848.00,PCS
STM01303,"MAKITA 12V LITHIUM-ION CORDLESS ANGLE DRILL, 10MM, WITH 2x BATTERY + 1x CHARGER, DA332DSAJ",938.00,PCS
STM01705,"MACHINIST HAMMER 300G, FIBREGLASS HANDLE, RUBBER GRIP TOPEX",15.25,PCS
STM00081,"MACHINIST HAMMER 1000G WITH FIBER HANDLE",13.00,PCS
STM01111,"LONG SERIES BIT DxLxL1 9 x 165 x 115 MM UKEN",76.50,PKT
STM01112,"LONG SERIES BIT DxLxL1 9.5 x 175 x 115 MM UKEN",81.25,PKT
STM01109,"LONG SERIES BIT DxLxL1 8 x 165 x 109 MM UKEN",117.00,PKT
STM01110,"LONG SERIES BIT DxLxL1 8.5 x 165 x 109 MM UKEN",65.00,PKT
STM01107,"LONG SERIES BIT DxLxL1 7 x 156 x 102 MM UKEN",94.25,PKT
STM01108,"LONG SERIES BIT DxLxL1 7.5 x 156 x 102 MM UKEN",97.50,PKT
STM01105,"LONG SERIES BIT DxLxL1 6 x 139 x 91 MM UKEN",65.00,PKT
STM01106,"LONG SERIES BIT DxLxL1 6.5 x 148 x 97 MM UKEN",78.00,PKT
STM01103,"LONG SERIES BIT DxLxL1 5 x 132 x 87 MM UKEN",52.00,PKT
STM01104,"LONG SERIES BIT DxLxL1 5.5 x 139 x 91 MM UKEN",58.50,PKT
STM01102,"LONG SERIES BIT DxLxL1 4.5 x 126 x 82 MM UKEN",39.00,PKT
STM01101,"LONG SERIES BIT DxLxL1 4.2 x 119 x 78 MM UKEN",36.50,PKT
STM01100,"LONG SERIES BIT DxLxL1 4.0 x 119 x 78 MM UKEN",35.25,PKT
STM01099,"LONG SERIES BIT DxLxL1 3.5 x 110 x 73 MM UKEN",31.25,PKT
STM01098,"LONG SERIES BIT DxLxL1 3.2 x 106 x 69 MM UKEN",28.00,PKT
STM01095,"LONG SERIES BIT DxLxL1 2 x 85 x 56MM UKEN",13.00,PKT
STM01096,"LONG SERIES BIT DxLxL1 2.5 x 95 x 62 MM UKEN",16.25,PKT
STM01119,"LONG SERIES BIT DxLxL1 13 x 205 x 134 MM UKEN",153.00,PKT
STM01118,"LONG SERIES BIT DxLxL1 12.5 x 205 x 134 MM UKEN",143.00,PKT
STM01117,"LONG SERIES BIT DxLxL1 12.0 x 195 x 134 MM UKEN",137.00,PKT
STM01115,"LONG SERIES BIT DxLxL1 11 x 195 x 128 MM UKEN",124.00,PKT
STM01116,"LONG SERIES BIT DxLxL1 11.5 x 195 x 128 MM UKEN",130.00,PKT
STM01113,"LONG SERIES BIT DxLxL1 10 x 184 x 121 MM UKEN",94.25,PKT
STM01114,"LONG SERIES BIT DxLxL1 10.5 x 184 x 121 MM UKEN",107.00,PKT
STM01094,"LONG SERIES BIT DxLxL1 1.5 x 70 x 45 MM UKEN",10.50,PKT
STM01093,"LONG SERIES BIT DxLxL1 1.0 x 56 x 33 MM UKEN",9.75,PKT
STM01097,"LONG SERIES BIT  DxLxL1 3 x 100 x 63 MM UKEN",26.00,PKT
STM00817,"LONG NOSE PLIER 8"" UKEN   ",23.50,PCS
STM00157,"Long Nose Plier 8 inch",9.75,PCS
STM00816,"LONG NOSE PLIER 6"" UKEN",20.75,PCS
STM01696,"LOCKING WRENCH ""W"" TYPE 225MM (9"") TOPEX",21.75,PCS
STM01697,"LOCKING PLIER 225MM TOPEX",24.75,PCS
STM00207,"locking plier 10 inch",15.75,PCS
STM00439,"Lock Body & Cylinder Salvo SV 858875AC",26.75,PCS
STM00111,"Lintel 200 x 1.0 MTR Metex",309.00,BOX
STM00110,"Lintel 150 x 1.0 MTR Metex",257.00,BOX
STM00109,"Lintel 100 x 1.0 MTR Metex",206.00,BOX
STM00092,"Line Dori LD Mix Color",91.00,BOX
STM00093,"Line Dori HD Mix Color",189.00,BOX
STM00547,"Lifting Belt 5T*5M*125mm",42.00,PCS
STM01271,"LEVER HANDLE WITH ROSETTE PREMIUM -  149 UKEN",111.00,PCS
STM01270,"LEVER HANDLE WITH ROSETTE PREMIUM -  148 UKEN",111.00,PCS
STM01269,"LEVER HANDLE WITH ROSETTE PREMIUM -  147 UKEN",114.00,PCS
STM01268,"LEVER HANDLE WITH ROSETTE PREMIUM -  146 UKEN",114.00,PCS
STM01267,"LEVER HANDLE WITH ROSETTE PREMIUM -  145 UKEN",114.00,PCS
STM01266,"LEVER HANDLE WITH ROSETTE PREMIUM -  144 UKEN",114.00,PCS
STM01265,"LEVER HANDLE WITH ROSETTE PREMIUM -  143 UKEN",114.00,PCS
STM01264,"LEVER HANDLE WITH ROSETTE PREMIUM -  142 UKEN",114.00,PCS
STM01263,"LEVER HANDLE WITH ROSETTE PREMIUM -  141 UKEN",117.00,PCS
STM01262,"LEVER HANDLE WITH ROSETTE PREMIUM -  140 UKEN",117.00,PCS
STM01261,"LEVER HANDLE WITH PLATE CLASSIC - 110 UKEN",120.00,PCS
STM01260,"LEVER HANDLE WITH PLATE CLASSIC - 109 UKEN",120.00,PCS
STM01259,"LEVER HANDLE WITH PLATE CLASSIC - 108 UKEN",122.00,PCS
STM01258,"LEVER HANDLE WITH PLATE CLASSIC - 107 UKEN",130.00,PCS
STM01257,"LEVER HANDLE WITH PLATE CLASSIC - 106 UKEN",137.00,PCS
STM01256,"LEVER HANDLE WITH PLATE CLASSIC - 105 UKEN",130.00,PCS
STM01255,"LEVER HANDLE WITH PLATE CLASSIC - 104 UKEN ",124.00,PCS
STM01254,"LEVER HANDLE WITH PLATE CLASSIC - 103 UKEN",137.00,PCS
STM01253,"LEVER HANDLE WITH PLATE CLASSIC - 102 UKEN",137.00,PCS
STM01252,"LEVER HANDLE WITH PLATE CLASSIC - 101 UKEN",104.00,PCS
STM01251,"LEVER HANDLE WITH PLATE CLASSIC - 100 UKEN",111.00,PCS
STM01277,"LEVER HANDLE SS304 SOLID-125 UKEN      ",97.50,PCS
STM01276,"LEVER HANDLE SS304 SOLID-124  UKEN     ",97.50,PCS
STM01275,"LEVER HANDLE SS304 SOLID-123 UKEN    ",108.00,PCS
STM01274,"LEVER HANDLE SS304 SOLID-122 UKEN",101.00,PCS
STM01273,"LEVER HANDLE SS304 HOLLOW-121 UKEN",45.50,PCS
STM01272,"LEVER HANDLE SS304 HOLLOW-120 UKEN",45.50,PCS
STM01201,"LEVER BLOCK 6 TON X 1.5MTR UKEN ",845.00,PCS
STM01200,"LEVER BLOCK 3 TON X 1.5MTR UKEN ",488.00,PCS
STM01199,"LEVER BLOCK 1.5 TON X 1.5MTR UKEN ",351.00,PCS
STM01202,"LEVER BLOCK 1 TON X 1.5MTR UKEN",273.00,PCS
STM01198,"LEVER BLOCK 0.75 TON X 1.5MTR UKEN",260.00,PCS
STM01977,"LED WATER PROOF 48W ROLA",32.50,PCS
STM01883,"LED T5 FROSTED SQUARE 8W ROLA",82.00,BOX
STM01887,"LED T5 FROSTED SQUARE 40W ROLA",11.75,PCS
STM01886,"LED T5 FROSTED SQUARE 28W ROLA",78.25,BOX
STM01885,"LED T5 FROSTED SQUARE 21W ROLA",71.75,BOX
STM01884,"LED T5 FROSTED SQUARE 14W ROLA",65.25,BOX
STM01882,"LED T5 FROSTED SQUARE 12W FLASHY",78.25,BOX
STM01879,"LED T5 FROSTED ROUND 20W STATUS",93.75,BOX
STM01880,"LED T5 FROSTED ROUND 20W ROLA",93.75,BOX
STM01881,"LED T5 FROSTED ROUND 12W STATUS",89.75,BOX
STM01877,"LED T5 CLEAR SQUARE 21W ROLA",71.75,BOX
STM01878,"LED T5 CLEAR SQUARE 14W ROLA",65.25,BOX
STM01876,"LED T5 CLEAR ROUND 6W STATUS",78.25,BOX
STM01872,"LED T5 CLEAR ROUND 6W ROLA",82.00,BOX
STM01873,"LED T5 CLEAR ROUND 24W STATUS",93.75,BOX
STM01869,"LED T5 CLEAR ROUND 24W ROLA",67.75,BOX
STM01870,"LED T5 CLEAR ROUND 18W STATUS",65.25,BOX
STM01874,"LED T5 CLEAR ROUND 18W STATUS",88.00,BOX
STM01875,"LED T5 CLEAR ROUND 12W STATUS",84.00,BOX
STM01871,"LED T5 CLEAR ROUND 12W ROLA",93.75,BOX
STM01915,"LED SURFACE PANEL 30W ROLA",14.50,PCS
STM01914,"LED SURFACE PANEL 20W ROLA",78.25,BOX
STM01913,"LED SURFACE PANEL 12W ROLA",65.25,BOX
STM01868,"LED SURFACE DOWN LIGHT 40W STATUS",26.00,PCS
STM01866,"LED SURFACE DOWN LIGHT 40W ROLA",24.75,PCS
STM01867,"LED SURFACE DOWN LIGHT 30W STATUS",14.50,PCS
STM01864,"LED SURFACE DOWN LIGHT 30W ROLA",19.50,PCS
STM01865,"LED SURFACE DOWN LIGHT 30W ROLA",19.50,PCS
STM01975,"LED STREET LIGHT 80W ROLA",84.50,PCS
STM01974,"LED STREET LIGHT 40W ROLA",49.50,PCS
STM01976,"LED STREET LIGHT 120W ROLA",123.00,PCS
STM01912,"LED SOUARE SURFACE PANEL 30W STATUS",14.50,PCS
STM01910,"LED SOUARE SURFACE PANEL 20W STATUS",78.00,BOX
STM01911,"LED ROUND SURFACE PANEL 30W STATUS",13.00,PCS
STM01909,"LED ROUND SURFACE PANEL 20W STATUS",65.25,BOX
STM01916,"LED ROUND PANEL 20W STATUS",82.00,BOX
STM01919,"LED PANEL LIGHT 5W ROLA",78.00,BOX
STM01901,"LED PANEL 60 x 60 80W ROLA",45.50,PCS
STM01965,"LED BULB 9W ROLA",57.25,BOX
STM01899,"LED BULB 7W STATUS",58.50,BOX
STM01897,"LED BULB 7W ROLA",59.75,BOX
STM01898,"LED BULB 7W ROLA",59.75,BOX
STM01966,"LED BULB 7W ROLA",54.75,BOX
STM01900,"LED BULB 5W STATUS",58.50,BOX
STM01970,"LED BULB 50W ROLA",11.00,PCS
STM01969,"LED BULB 40W ROLA",88.00,BOX
STM01968,"LED BULB 30W ROLA",88.00,BOX
STM01963,"LED BULB 20W ROLA",88.00,BOX
STM01967,"LED BULB 20W ROLA",68.50,BOX
STM01964,"LED BULB 12W ROLA",65.00,BOX
STM00320,"LEATHER LABOR HAND GLOVES SINGLE PALM",30.00,DOZEN
STM00321,"LEATHER LABOR HAND GLOVES DOUBLE PALM",49.50,DOZEN
STM01775,"LASER WELDED X-TYPE SEGMENTED DIAMOND DISC BLADE  125 x 22MM - MULTIPURPOSE TOPEX",78.00,PCS
STM01233,"LASER WELDED DIAMOND SAW BLADE FOR CONCRETE 4.5"" Diameter 115mm UKEN",41.75,PCS
STM01843,"LASER MEASURER ULTRA SONIC 18M",58.05,pc
STM00442,"KNOB Cylinder ILOX SL85666 70MM AC",12.50,PCS
STM00854,"KNIFE (ABS21) UKEN ",39.00,PKT
STM01615,"KLUDI WASH BASIN SINGLE LEVER MIXERXL DN15 - RAK17060-09",262.00,PCS
STM01590,"KLUDI WASH BASIN SINGLE LEVER MIXERXL DN15 - RAK14160-09",507.00,PCS
STM01606,"KLUDI WASH BASIN SINGLE LEVER MIXERDN 15 - RAK12000-09",338.00,PCS
STM01662,"KLUDI WALL MOUNTED SOAPDISPENSER ( GLASS) - RAK21033",68.50,PCS
STM01628,"KLUDI WALL MOUNTED SINK TAP DN15 - RAK35008",101.00,PCS
STM01625,"KLUDI WALL MOUNTED SINK MIXER DN15WITH SWIVEL SPOUT - RAK10028SU-09",302.00,PCS
STM01648,"KLUDI WALL MOUNTED SHOWERHOLDER - RAK6055105",16.25,PC
STM01632,"KLUDI WALL MOUNTED SELF CLOSINGTAP DN15 - RAK50003-09",242.00,PCS
STM01656,"KLUDI TOWEL RING (SMALL) - RAK21031",56.50,PCS
STM01670,"KLUDI TOILET BRUSH HOLDER (GLASS) - RAK21032",84.50,PCS
STM01686,"KLUDI STAINLESS STEEL FLOORDRAIN (150 x 150MM) - RAK22029",56.50,PCS
STM01665,"KLUDI SOAP BASKET CORNER 9"" - RAK21034",96.75,PCS
STM01605,"KLUDI SINGLE LEVER SINK MIXER DN15;SWIVEL SPOUT - RAK13012-09",692.00,PCS
STM01610,"KLUDI SINGLE LEVER SINK MIXER DN15;SWIVEL SPOUT - RAK12012-09",612.00,PCS
STM01588,"KLUDI SINGLE LEVER BATH AND SHOWERMIXER WITHOUT SHOWER SET - RAK16002-87",672.00,PCS
STM01587,"KLUDI SINGLE LEVER BASIN MIXER HIGH RAISED - RAK16021-09",708.00,PCS
STM01591,"KLUDI SINGLE LEVER BASIN MIXER DN15WITH RAISED BASE - RAK14121-09",692.00,PCS
STM01586,"KLUDI SINGLE LEVER BASIN MIXER - RAK16000-09",479.00,PCS
STM01613,"KLUDI SINGLE - LEVER SINK MIXER DN15;SWIVEL SPOUT - RAK15004-09",447.00,PCS
STM01624,"KLUDI SINGLE - LEVER SINK MIXER DN15;SWIVEL SPOUT - RAK10050-09",278.00,PCS
STM01617,"KLUDI SINGLE - LEVER SINK MIXER -DN15 - RAK17050-09",290.00,PCS
STM01604,"KLUDI SINGLE - LEVER BATH ANDSHOWER MIXER ONLY ( TOPLEVER) - DN15 - RAK13102-87",471.00,PCS
STM01616,"KLUDI SINGLE - LEVER BATH ANDSHOWER MIXER ONLY - DN15 - RAK17002-87",350.00,PCS
STM01612,"KLUDI SINGLE - LEVER BATH ANDSHOWER MIXER ONLY - DN15 - RAK15002-87",527.00,PCS
STM01594,"KLUDI SINGLE - LEVER BATH ANDSHOWER MIXER ONLY - DN15 - RAK14102-87",664.00,PCS
STM01596,"KLUDI SINGLE - LEVER BATH ANDSHOWER MIXER ONLY - DN15 - RAK14002-87",664.00,PCS
STM01623,"KLUDI SINGLE - LEVER BATH ANDSHOWER MIXER ONLY - DN15 - RAK10002-87",314.00,PCS
STM01609,"KLUDI SINGLE - LEVER BATH ANDSHOWER MIXER ONLY - DN 15 - RAK12004-87",443.00,PCS
STM01603,"KLUDI SINGLE - LEVER BATH ANDSHOWER (SIDE LEVER) MIXERONLY - DN15 - RAK13002-87",559.00,PCS
STM01620,"KLUDI SINGLE - LEVER BASIN MIXER WITHRAISED BASE DN15 - RAK10022-09",326.00,PCS
STM01619,"KLUDI SINGLE - LEVER BASIN MIXER DN15 -POLARIS STAR - RAK10021-09",229.00,PCS
STM01614,"KLUDI SINGLE - LEVER BASIN MIXER DN15 - RAK17000-09",237.00,PCS
STM01611,"KLUDI SINGLE - LEVER BASIN MIXER DN15 - RAK15000-09",322.00,PCS
STM01589,"KLUDI SINGLE - LEVER BASIN MIXER DN15 - RAK14100-09",459.00,PCS
STM01595,"KLUDI SINGLE - LEVER BASIN MIXER DN15 - RAK14000-09",459.00,PCS
STM01597,"KLUDI SINGLE - LEVER BASIN MIXER DN15 - RAK13000-09",370.00,PCS
STM01618,"KLUDI SINGLE - LEVER BASIN MIXER DN15 - RAK10000-09",209.00,PCS
STM01600,"KLUDI SIDE LEVER BASIN MIXER WITHPOP-UP WASTE FITTINGS - RAK13028-09",600.00,PCS
STM01608,"KLUDI SIDE LEVER BASIN MIXER WITHPOP-UP WASTE FITTINGS - RAK12028-09",535.00,PCS
STM01636,"KLUDI SHOWER ARM (400 MM) DN151/2"" MALE THREAD WITHSLIDING COVER PLATE - RAK12013",101.00,PCS
STM01637,"KLUDI SHOWER ARM (250 MM) DN151/2"" MALE THREAD WITHSLIDING COVER PLATE - RAK10012",88.50,PCS
STM01639,"KLUDI SHOWER ARM ( 130 MM) - RAK45001",44.25,PCS
STM01643,"KLUDI SET HAND SHOWER/ADJUSTABLE HOLDER/ HOSE - ECO-1S(RAK7310025)",76.50,SET
STM01630,"KLUDI SELF CLOSING TAP - PUSH TYPE - RAK50001-09",237.00,PCS
STM01631,"KLUDI SELF CLOSING MIXER - PUSH TYPEHOT AND COLD - RAK50002-09",318.00,PCS
STM01640,"KLUDI RECTANGULAR OVERHEADSHOWER DN15 1/2"" FEMALETHREAD ( 245 X 140 MM) - RAK14018",294.00,PCS
STM01678,"KLUDI PROJECTANGLE VALVE 1/4 TURN- CP 1/2""x 1/2"" - RAK11014",44.25,PCS
STM01681,"KLUDI PROFILEANGLE VALVE 1/4 TURN- CP 1/2""x 1/2"" - RAK14013",48.25,PCS
STM01679,"KLUDI PRIMEANGLE VALVE 1/4 TURN- CP 1/2""x 1/2"" - RAK12018",48.25,PCS
STM01593,"KLUDI PRE INSTALLATION KIT - RAK38243",302.00,PCS
STM01677,"KLUDI POLARISANGLE VALVE 1/4 TURN- CP 1/2""x 1/2"" - RAK10018",44.25,PCS
STM01680,"KLUDI PASSIONANGLE VALVE 1/4 TURN- CP 1/2""x 1/2"" - RAK13013",48.25,PCS
STM01635,"KLUDI OVER HEAD SHOWER (85 MM) - CP - RAK44001",56.50,PCS
STM01634,"KLUDI OVER HEAD SHOWER (120 MM) - CP - RAK44002",64.50,PCS
STM01626,"KLUDI LONG BODY BIBCOCK DN15 - RAK35007",105.00,PCS
STM01647,"KLUDI LOGO FLEX HOSE; PLASTICCOVER, WITH METTALIC LOOK, G1/2 x 1/2 x 1200mm - RAK22048",24.25,PCS
STM01666,"KLUDI GLASS SHELF (507MM) - RAK21013",125.00,PCS
STM01651,"KLUDI DUAL SHOWER SYSTEML=1300mm (U-SHAPE) - RAK6167705",869.00,SET
STM01652,"KLUDI DUAL SHOWER SYSTEML=1300mm (L-SHAPE) - RAK48002",869.00,SET
STM01629,"KLUDI DUAL CONTROLLED WALLMOUNTED SINK MIXER DN15;SWIVEL SPOUT - RAK35001SU-09",237.00,PCS
STM01683,"KLUDI CLICK CLACK POP-UP WASTEFITTINGS WITHOUT OVERFLOWHOLE - RAK22025UK",68.50,PCS
STM01682,"KLUDI CLICK CLACK POP-UP WASTEFITTINGS WITH OVERFLOWHOLE - RAK22007UK",68.50,PCS
STM01661,"KLUDI BRASS TUMBLER HOLDER WITHTWO GLASSES - RAK21014",84.50,PCS
STM01660,"KLUDI BRASS TUMBLER HOLDER WITHGLASS - RAK21007",56.50,PCS
STM01668,"KLUDI BRASS TOWEL SHELF - RAK21010",173.00,PCS
STM01655,"KLUDI BRASS TOWEL RING - RAK21003",84.50,PCS
STM01653,"KLUDI BRASS TOWEL BAR (450 MM) - RAK21000",88.50,PCS
STM01664,"KLUDI BRASS SOAP/ SPONGE DISH - RAK21006",96.75,PCS
STM01659,"KLUDI BRASS SOAP DISH (GLASS) - RAK21008",56.50,PCS
STM01663,"KLUDI BRASS SOAP DISH - RAK21002",80.50,PCS
STM01654,"KLUDI BRASS SINGLE TOWEL BAR(600 MM) - RAK21001",96.75,PCS
STM01673,"KLUDI BRASS SHATTAF WITH SUPREME HOSE AND WALL HOLDER - RAK32002-09",101.00,PCS
STM01658,"KLUDI BRASS ROBE HOOK - RAK21005",32.25,PCS
